,ecosystem,species,year,landings_biomass,landings_abund,landings_biomass_index,landings_abund_index,avg_len,avg_mass,source,agency,season
285,GB,Atlantic_redfishes_NS,1975,0.00030367,,,,,,CFDBS,NMFS/NEFSC,nd
286,GB,Atlantic_redfishes_NS,1976,0.000235102,,,,,,CFDBS,NMFS/NEFSC,nd
287,GB,Atlantic_redfishes_NS,1977,0.001323312,,,,,,CFDBS,NMFS/NEFSC,nd
288,GB,Atlantic_redfishes_NS,1978,0.006198545,,,,,,CFDBS,NMFS/NEFSC,nd
289,GB,Atlantic_redfishes_NS,1979,0.000241789,,,,,,CFDBS,NMFS/NEFSC,nd
290,GB,Atlantic_redfishes_NS,1980,0.000765302,,,,,,CFDBS,NMFS/NEFSC,nd
291,GB,Atlantic_redfishes_NS,1981,8.71232e-05,,,,,,CFDBS,NMFS/NEFSC,nd
292,GB,Atlantic_redfishes_NS,1982,2.27867e-05,,,,,,CFDBS,NMFS/NEFSC,nd
293,GB,Atlantic_redfishes_NS,1983,0.000215473,,,,,,CFDBS,NMFS/NEFSC,nd
294,GB,Atlantic_redfishes_NS,1984,0.000410868,,,,,,CFDBS,NMFS/NEFSC,nd
295,GB,Atlantic_redfishes_NS,1985,0.000143508,,,,,,CFDBS,NMFS/NEFSC,nd
296,GB,Atlantic_redfishes_NS,1986,0.000742767,,,,,,CFDBS,NMFS/NEFSC,nd
297,GB,Atlantic_redfishes_NS,1987,5.96762e-05,,,,,,CFDBS,NMFS/NEFSC,nd
298,GB,Atlantic_redfishes_NS,1988,3.58899e-05,,,,,,CFDBS,NMFS/NEFSC,nd
299,GB,Atlantic_redfishes_NS,1989,2.71125e-06,,,,,,CFDBS,NMFS/NEFSC,nd
300,GB,Atlantic_redfishes_NS,1990,0.000100012,,,,,,CFDBS,NMFS/NEFSC,nd
301,GB,Atlantic_redfishes_NS,1991,2.56551e-05,,,,,,CFDBS,NMFS/NEFSC,nd
302,GB,Atlantic_redfishes_NS,1992,0.000176903,,,,,,CFDBS,NMFS/NEFSC,nd
303,GB,Atlantic_redfishes_NS,1993,0.000158655,,,,,,CFDBS,NMFS/NEFSC,nd
304,GB,Atlantic_redfishes_NS,1994,7.84683e-05,,,,,,CFDBS,NMFS/NEFSC,nd
305,GB,Atlantic_redfishes_NS,1995,2.01579e-05,,,,,,CFDBS,NMFS/NEFSC,nd
306,GB,Atlantic_redfishes_NS,1996,5.42027e-06,,,,,,CFDBS,NMFS/NEFSC,nd
307,GB,Atlantic_redfishes_NS,1997,6.22159e-05,,,,,,CFDBS,NMFS/NEFSC,nd
308,GB,Atlantic_redfishes_NS,1998,9.4729e-06,,,,,,CFDBS,NMFS/NEFSC,nd
309,GB,Atlantic_redfishes_NS,1999,0.000110767,,,,,,CFDBS,NMFS/NEFSC,nd
310,GB,Atlantic_redfishes_NS,2000,1.29939e-06,,,,,,CFDBS,NMFS/NEFSC,nd
311,GB,Atlantic_redfishes_NS,2001,1.24238e-06,,,,,,CFDBS,NMFS/NEFSC,nd
312,GB,Atlantic_redfishes_NS,2002,2.04315e-06,,,,,,CFDBS,NMFS/NEFSC,nd
313,GB,Atlantic_redfishes_NS,2003,4.32699e-06,,,,,,CFDBS,NMFS/NEFSC,nd
314,GB,Atlantic_redfishes_NS,2004,2.8344e-05,,,,,,CFDBS,NMFS/NEFSC,nd
315,GB,Atlantic_redfishes_NS,2005,6.97374e-06,,,,,,CFDBS,NMFS/NEFSC,nd
316,GB,Atlantic_redfishes_NS,2006,0.001745069,,,,,,CFDBS,NMFS/NEFSC,nd
317,GB,Atlantic_redfishes_NS,2007,0.003171739,,,,,,CFDBS,NMFS/NEFSC,nd
318,GB,Atlantic_redfishes_NS,2008,0.004031046,,,,,,CFDBS,NMFS/NEFSC,nd
319,GB,Atlantic_redfishes_NS,2009,0.005615285,,,,,,CFDBS,NMFS/NEFSC,nd
320,GB,Atlantic_wolffish,1963,0.00337117,,,,,,CFDBS,NMFS/NEFSC,nd
321,GB,Atlantic_wolffish,1964,0.000479815,,,,,,CFDBS,NMFS/NEFSC,nd
322,GB,Atlantic_wolffish,1965,0.00023153,,,,,,CFDBS,NMFS/NEFSC,nd
323,GB,Atlantic_wolffish,1966,0.000413524,,,,,,CFDBS,NMFS/NEFSC,nd
324,GB,Atlantic_wolffish,1967,0.000655977,,,,,,CFDBS,NMFS/NEFSC,nd
325,GB,Atlantic_wolffish,1968,0.001302631,,,,,,CFDBS,NMFS/NEFSC,nd
326,GB,Atlantic_wolffish,1969,0.002182592,,,,,,CFDBS,NMFS/NEFSC,nd
327,GB,Atlantic_wolffish,1970,0.002278504,,,,,,CFDBS,NMFS/NEFSC,nd
328,GB,Atlantic_wolffish,1971,0.00305103,,,,,,CFDBS,NMFS/NEFSC,nd
329,GB,Atlantic_wolffish,1972,0.003981116,,,,,,CFDBS,NMFS/NEFSC,nd
330,GB,Atlantic_wolffish,1973,0.003359585,,,,,,CFDBS,NMFS/NEFSC,nd
331,GB,Atlantic_wolffish,1974,0.007048838,,,,,,CFDBS,NMFS/NEFSC,nd
332,GB,Atlantic_wolffish,1975,0.005203919,,,,,,CFDBS,NMFS/NEFSC,nd
333,GB,Atlantic_wolffish,1976,0.005297396,,,,,,CFDBS,NMFS/NEFSC,nd
334,GB,Atlantic_wolffish,1977,0.007238185,,,,,,CFDBS,NMFS/NEFSC,nd
335,GB,Atlantic_wolffish,1978,0.004331373,,,,,,CFDBS,NMFS/NEFSC,nd
336,GB,Atlantic_wolffish,1979,0.003909334,,,,,,CFDBS,NMFS/NEFSC,nd
337,GB,Atlantic_wolffish,1980,0.006147552,,,,,,CFDBS,NMFS/NEFSC,nd
338,GB,Atlantic_wolffish,1981,0.005105062,,,,,,CFDBS,NMFS/NEFSC,nd
339,GB,Atlantic_wolffish,1982,0.004930433,,,,,,CFDBS,NMFS/NEFSC,nd
340,GB,Atlantic_wolffish,1983,0.004667977,,,,,,CFDBS,NMFS/NEFSC,nd
341,GB,Atlantic_wolffish,1984,0.0049113,,,,,,CFDBS,NMFS/NEFSC,nd
342,GB,Atlantic_wolffish,1985,0.003988011,,,,,,CFDBS,NMFS/NEFSC,nd
343,GB,Atlantic_wolffish,1986,0.003392849,,,,,,CFDBS,NMFS/NEFSC,nd
344,GB,Atlantic_wolffish,1987,0.0024159,,,,,,CFDBS,NMFS/NEFSC,nd
345,GB,Atlantic_wolffish,1988,0.00214222,,,,,,CFDBS,NMFS/NEFSC,nd
346,GB,Atlantic_wolffish,1989,0.001806795,,,,,,CFDBS,NMFS/NEFSC,nd
347,GB,Atlantic_wolffish,1990,0.00087797,,,,,,CFDBS,NMFS/NEFSC,nd
348,GB,Atlantic_wolffish,1991,0.001777047,,,,,,CFDBS,NMFS/NEFSC,nd
349,GB,Atlantic_wolffish,1992,0.00185413,,,,,,CFDBS,NMFS/NEFSC,nd
350,GB,Atlantic_wolffish,1993,0.002927692,,,,,,CFDBS,NMFS/NEFSC,nd
351,GB,Atlantic_wolffish,1994,0.002123592,,,,,,CFDBS,NMFS/NEFSC,nd
352,GB,Atlantic_wolffish,1995,0.001791774,,,,,,CFDBS,NMFS/NEFSC,nd
353,GB,Atlantic_wolffish,1996,0.001287506,,,,,,CFDBS,NMFS/NEFSC,nd
354,GB,Atlantic_wolffish,1997,0.001100968,,,,,,CFDBS,NMFS/NEFSC,nd
355,GB,Atlantic_wolffish,1998,0.000947689,,,,,,CFDBS,NMFS/NEFSC,nd
356,GB,Atlantic_wolffish,1999,0.001329607,,,,,,CFDBS,NMFS/NEFSC,nd
357,GB,Atlantic_wolffish,2000,0.000856552,,,,,,CFDBS,NMFS/NEFSC,nd
358,GB,Atlantic_wolffish,2001,0.001781388,,,,,,CFDBS,NMFS/NEFSC,nd
359,GB,Atlantic_wolffish,2002,0.000702713,,,,,,CFDBS,NMFS/NEFSC,nd
360,GB,Atlantic_wolffish,2003,0.000364862,,,,,,CFDBS,NMFS/NEFSC,nd
361,GB,Atlantic_wolffish,2004,0.000155646,,,,,,CFDBS,NMFS/NEFSC,nd
362,GB,Atlantic_wolffish,2005,0.000221472,,,,,,CFDBS,NMFS/NEFSC,nd
363,GB,Atlantic_wolffish,2006,0.000181245,,,,,,CFDBS,NMFS/NEFSC,nd
364,GB,Atlantic_wolffish,2007,0.000141596,,,,,,CFDBS,NMFS/NEFSC,nd
365,GB,Atlantic_wolffish,2008,6.56087e-05,,,,,,CFDBS,NMFS/NEFSC,nd
366,GB,Atlantic_wolffish,2009,5.84043e-05,,,,,,CFDBS,NMFS/NEFSC,nd
367,GB,Goosefish,1964,0.0,,,,,,CFDBS,NMFS/NEFSC,nd
368,GB,Goosefish,1965,1.93942e-05,,,,,,CFDBS,NMFS/NEFSC,nd
369,GB,Goosefish,1966,0.006054804,,,,,,CFDBS,NMFS/NEFSC,nd
370,GB,Goosefish,1967,0.000285363,,,,,,CFDBS,NMFS/NEFSC,nd
371,GB,Goosefish,1968,0.005803304,,,,,,CFDBS,NMFS/NEFSC,nd
372,GB,Goosefish,1969,0.000133654,,,,,,CFDBS,NMFS/NEFSC,nd
373,GB,Goosefish,1970,0.00082572,,,,,,CFDBS,NMFS/NEFSC,nd
374,GB,Goosefish,1971,0.004065502,,,,,,CFDBS,NMFS/NEFSC,nd
375,GB,Goosefish,1972,0.004999997,,,,,,CFDBS,NMFS/NEFSC,nd
376,GB,Goosefish,1973,0.018106554,,,,,,CFDBS,NMFS/NEFSC,nd
377,GB,Goosefish,1974,0.000778519,,,,,,CFDBS,NMFS/NEFSC,nd
378,GB,Goosefish,1975,0.029239558,,,,,,CFDBS,NMFS/NEFSC,nd
379,GB,Goosefish,1976,0.016103527,,,,,,CFDBS,NMFS/NEFSC,nd
380,GB,Goosefish,1977,0.025039631,,,,,,CFDBS,NMFS/NEFSC,nd
381,GB,Goosefish,1978,0.025013773,,,,,,CFDBS,NMFS/NEFSC,nd
382,GB,Goosefish,1979,0.054853722,,,,,,CFDBS,NMFS/NEFSC,nd
383,GB,Goosefish,1980,0.059461058,,,,,,CFDBS,NMFS/NEFSC,nd
384,GB,Goosefish,1981,0.033987515,,,,,,CFDBS,NMFS/NEFSC,nd
385,GB,Goosefish,1982,0.034785704,,,,,,CFDBS,NMFS/NEFSC,nd
386,GB,Goosefish,1983,0.021592701,,,,,,CFDBS,NMFS/NEFSC,nd
387,GB,Goosefish,1984,0.033735146,,,,,,CFDBS,NMFS/NEFSC,nd
388,GB,Goosefish,1985,0.051009442,,,,,,CFDBS,NMFS/NEFSC,nd
389,GB,Goosefish,1986,0.030080392,,,,,,CFDBS,NMFS/NEFSC,nd
390,GB,Goosefish,1987,0.025224895,,,,,,CFDBS,NMFS/NEFSC,nd
391,GB,Goosefish,1988,0.054181776,,,,,,CFDBS,NMFS/NEFSC,nd
392,GB,Goosefish,1989,0.09914386,,,,,,CFDBS,NMFS/NEFSC,nd
393,GB,Goosefish,1990,0.095946224,,,,,,CFDBS,NMFS/NEFSC,nd
394,GB,Goosefish,1991,0.066883217,,,,,,CFDBS,NMFS/NEFSC,nd
395,GB,Goosefish,1992,0.096777656,,,,,,CFDBS,NMFS/NEFSC,nd
396,GB,Goosefish,1993,0.180711358,,,,,,CFDBS,NMFS/NEFSC,nd
397,GB,Goosefish,1994,0.093026763,,,,,,CFDBS,NMFS/NEFSC,nd
398,GB,Goosefish,1995,0.103846558,,,,,,CFDBS,NMFS/NEFSC,nd
399,GB,Goosefish,1996,0.098507999,,,,,,CFDBS,NMFS/NEFSC,nd
400,GB,Goosefish,1997,0.105328107,,,,,,CFDBS,NMFS/NEFSC,nd
401,GB,Goosefish,1998,0.082996303,,,,,,CFDBS,NMFS/NEFSC,nd
402,GB,Goosefish,1999,0.103377088,,,,,,CFDBS,NMFS/NEFSC,nd
403,GB,Goosefish,2000,0.097695454,,,,,,CFDBS,NMFS/NEFSC,nd
404,GB,Goosefish,2001,0.093902367,,,,,,CFDBS,NMFS/NEFSC,nd
405,GB,Goosefish,2002,0.101548448,,,,,,CFDBS,NMFS/NEFSC,nd
406,GB,Goosefish,2003,0.103835652,,,,,,CFDBS,NMFS/NEFSC,nd
407,GB,Goosefish,2004,0.079203768,,,,,,CFDBS,NMFS/NEFSC,nd
408,GB,Goosefish,2005,0.087544797,,,,,,CFDBS,NMFS/NEFSC,nd
409,GB,Goosefish,2006,0.070644302,,,,,,CFDBS,NMFS/NEFSC,nd
410,GB,Goosefish,2007,0.044500072,,,,,,CFDBS,NMFS/NEFSC,nd
411,GB,Haddock,1963,1.408489837,,,,,,CFDBS,NMFS/NEFSC,nd
412,GB,Haddock,1964,1.154936115,,,,,,CFDBS,NMFS/NEFSC,nd
413,GB,Haddock,1965,3.296877596,,,,,,CFDBS,NMFS/NEFSC,nd
414,GB,Haddock,1966,2.50718372,,,,,,CFDBS,NMFS/NEFSC,nd
415,GB,Haddock,1967,0.948677144,,,,,,CFDBS,NMFS/NEFSC,nd
416,GB,Haddock,1968,0.704276603,,,,,,CFDBS,NMFS/NEFSC,nd
417,GB,Haddock,1969,0.398898366,,,,,,CFDBS,NMFS/NEFSC,nd
418,GB,Haddock,1970,0.217135812,,,,,,CFDBS,NMFS/NEFSC,nd
419,GB,Haddock,1971,0.218716774,,,,,,CFDBS,NMFS/NEFSC,nd
420,GB,Haddock,1972,0.114165207,,,,,,CFDBS,NMFS/NEFSC,nd
421,GB,Haddock,1973,0.108458839,,,,,,CFDBS,NMFS/NEFSC,nd
422,GB,Haddock,1974,0.081792703,,,,,,CFDBS,NMFS/NEFSC,nd
423,GB,Haddock,1975,0.098295392,,,,,,CFDBS,NMFS/NEFSC,nd
424,GB,Haddock,1976,0.073299142,,,,,,CFDBS,NMFS/NEFSC,nd
425,GB,Haddock,1977,0.188490143,,,,,,CFDBS,NMFS/NEFSC,nd
426,GB,Haddock,1978,0.453947627,,,,,,CFDBS,NMFS/NEFSC,nd
427,GB,Haddock,1979,0.362521878,,,,,,CFDBS,NMFS/NEFSC,nd
428,GB,Haddock,1980,0.543199309,,,,,,CFDBS,NMFS/NEFSC,nd
429,GB,Haddock,1981,0.51883245,,,,,,CFDBS,NMFS/NEFSC,nd
430,GB,Haddock,1982,0.338916026,,,,,,CFDBS,NMFS/NEFSC,nd
431,GB,Haddock,1983,0.239925895,,,,,,CFDBS,NMFS/NEFSC,nd
432,GB,Haddock,1984,0.206425021,,,,,,CFDBS,NMFS/NEFSC,nd
433,GB,Haddock,1985,0.152259693,,,,,,CFDBS,NMFS/NEFSC,nd
434,GB,Haddock,1986,0.107309404,,,,,,CFDBS,NMFS/NEFSC,nd
435,GB,Haddock,1987,0.110769032,,,,,,CFDBS,NMFS/NEFSC,nd
436,GB,Haddock,1988,0.126526024,,,,,,CFDBS,NMFS/NEFSC,nd
437,GB,Haddock,1989,0.076334659,,,,,,CFDBS,NMFS/NEFSC,nd
438,GB,Haddock,1990,0.089215558,,,,,,CFDBS,NMFS/NEFSC,nd
439,GB,Haddock,1991,0.113076943,,,,,,CFDBS,NMFS/NEFSC,nd
440,GB,Haddock,1992,0.123442231,,,,,,CFDBS,NMFS/NEFSC,nd
441,GB,Haddock,1993,0.072533616,,,,,,CFDBS,NMFS/NEFSC,nd
442,GB,Haddock,1994,0.019461683,,,,,,CFDBS,NMFS/NEFSC,nd
443,GB,Haddock,1995,0.012701598,,,,,,CFDBS,NMFS/NEFSC,nd
444,GB,Haddock,1996,0.021098189,,,,,,CFDBS,NMFS/NEFSC,nd
445,GB,Haddock,1997,0.023706825,,,,,,CFDBS,NMFS/NEFSC,nd
446,GB,Haddock,1998,0.047857539,,,,,,CFDBS,NMFS/NEFSC,nd
447,GB,Haddock,1999,0.064538369,,,,,,CFDBS,NMFS/NEFSC,nd
448,GB,Haddock,2000,0.08957711,,,,,,CFDBS,NMFS/NEFSC,nd
449,GB,Haddock,2001,0.112031053,,,,,,CFDBS,NMFS/NEFSC,nd
450,GB,Haddock,2002,0.157044584,,,,,,CFDBS,NMFS/NEFSC,nd
451,GB,Haddock,2003,0.168065724,,,,,,CFDBS,NMFS/NEFSC,nd
452,GB,Haddock,2004,0.240633297,,,,,,CFDBS,NMFS/NEFSC,nd
453,GB,Haddock,2005,0.27799454,,,,,,CFDBS,NMFS/NEFSC,nd
454,GB,Haddock,2006,0.037710089,,,,,,CFDBS,NMFS/NEFSC,nd
455,GB,Haddock,2007,0.038108066,,,,,,CFDBS,NMFS/NEFSC,nd
456,GB,Longfin_squid,1964,0.001290362,,,,,,CFDBS,NMFS/NEFSC,nd
457,GB,Longfin_squid,1965,0.005749377,,,,,,CFDBS,NMFS/NEFSC,nd
458,GB,Longfin_squid,1966,1.17463e-05,,,,,,CFDBS,NMFS/NEFSC,nd
459,GB,Longfin_squid,1967,0.001978044,,,,,,CFDBS,NMFS/NEFSC,nd
460,GB,Longfin_squid,1968,0.001984016,,,,,,CFDBS,NMFS/NEFSC,nd
461,GB,Longfin_squid,1969,0.018141013,,,,,,CFDBS,NMFS/NEFSC,nd
462,GB,Longfin_squid,1970,0.039566495,,,,,,CFDBS,NMFS/NEFSC,nd
463,GB,Longfin_squid,1971,0.040786879,,,,,,CFDBS,NMFS/NEFSC,nd
464,GB,Longfin_squid,1972,0.040130399,,,,,,CFDBS,NMFS/NEFSC,nd
465,GB,Longfin_squid,1973,0.12019121,,,,,,CFDBS,NMFS/NEFSC,nd
466,GB,Longfin_squid,1974,0.047239715,,,,,,CFDBS,NMFS/NEFSC,nd
467,GB,Longfin_squid,1975,0.049427957,,,,,,CFDBS,NMFS/NEFSC,nd
468,GB,Longfin_squid,1976,0.038079433,,,,,,CFDBS,NMFS/NEFSC,nd
469,GB,Longfin_squid,1977,0.016406927,,,,,,CFDBS,NMFS/NEFSC,nd
470,GB,Longfin_squid,1978,0.02762818,,,,,,CFDBS,NMFS/NEFSC,nd
471,GB,Longfin_squid,1979,0.078630869,,,,,,CFDBS,NMFS/NEFSC,nd
472,GB,Longfin_squid,1980,0.086494855,,,,,,CFDBS,NMFS/NEFSC,nd
473,GB,Longfin_squid,1981,0.054137148,,,,,,CFDBS,NMFS/NEFSC,nd
474,GB,Longfin_squid,1982,0.041476334,,,,,,CFDBS,NMFS/NEFSC,nd
475,GB,Longfin_squid,1983,0.05800428,,,,,,CFDBS,NMFS/NEFSC,nd
476,GB,Longfin_squid,1984,0.040362781,,,,,,CFDBS,NMFS/NEFSC,nd
477,GB,Longfin_squid,1985,0.037521437,,,,,,CFDBS,NMFS/NEFSC,nd
478,GB,Longfin_squid,1986,0.071301595,,,,,,CFDBS,NMFS/NEFSC,nd
479,GB,Longfin_squid,1987,0.021089043,,,,,,CFDBS,NMFS/NEFSC,nd
480,GB,Longfin_squid,1988,0.042600787,,,,,,CFDBS,NMFS/NEFSC,nd
481,GB,Longfin_squid,1989,0.108140222,,,,,,CFDBS,NMFS/NEFSC,nd
482,GB,Longfin_squid,1990,0.025718317,,,,,,CFDBS,NMFS/NEFSC,nd
483,GB,Longfin_squid,1991,0.094829134,,,,,,CFDBS,NMFS/NEFSC,nd
484,GB,Longfin_squid,1992,0.064380667,,,,,,CFDBS,NMFS/NEFSC,nd
485,GB,Longfin_squid,1993,0.114655843,,,,,,CFDBS,NMFS/NEFSC,nd
486,GB,Longfin_squid,1994,0.078796096,,,,,,CFDBS,NMFS/NEFSC,nd
487,GB,Longfin_squid,1995,0.094470339,,,,,,CFDBS,NMFS/NEFSC,nd
488,GB,Longfin_squid,1996,0.017728675,,,,,,CFDBS,NMFS/NEFSC,nd
489,GB,Longfin_squid,1997,0.030889136,,,,,,CFDBS,NMFS/NEFSC,nd
490,GB,Longfin_squid,1998,0.061367284,,,,,,CFDBS,NMFS/NEFSC,nd
491,GB,Longfin_squid,1999,0.090928164,,,,,,CFDBS,NMFS/NEFSC,nd
492,GB,Longfin_squid,2000,0.061253918,,,,,,CFDBS,NMFS/NEFSC,nd
493,GB,Longfin_squid,2001,0.037687306,,,,,,CFDBS,NMFS/NEFSC,nd
494,GB,Longfin_squid,2002,0.034216457,,,,,,CFDBS,NMFS/NEFSC,nd
495,GB,Longfin_squid,2003,0.042493027,,,,,,CFDBS,NMFS/NEFSC,nd
496,GB,Longfin_squid,2004,0.023752328,,,,,,CFDBS,NMFS/NEFSC,nd
497,GB,Longfin_squid,2005,0.053809525,,,,,,CFDBS,NMFS/NEFSC,nd
498,GB,Longfin_squid,2006,0.022003193,,,,,,CFDBS,NMFS/NEFSC,nd
499,GB,Longfin_squid,2007,0.102998972,,,,,,CFDBS,NMFS/NEFSC,nd
500,GB,Longfin_squid,2008,0.028819254,,,,,,CFDBS,NMFS/NEFSC,nd
501,GB,Longfin_squid,2009,0.001507232,,,,,,CFDBS,NMFS/NEFSC,nd
502,GB,Ocean_pout,1963,0.000336301,,,,,,CFDBS,NMFS/NEFSC,nd
503,GB,Ocean_pout,1964,0.035834185,,,,,,CFDBS,NMFS/NEFSC,nd
504,GB,Ocean_pout,1965,0.015553662,,,,,,CFDBS,NMFS/NEFSC,nd
505,GB,Ocean_pout,1966,0.135556178,,,,,,CFDBS,NMFS/NEFSC,nd
506,GB,Ocean_pout,1967,0.030404182,,,,,,CFDBS,NMFS/NEFSC,nd
507,GB,Ocean_pout,1968,0.061545864,,,,,,CFDBS,NMFS/NEFSC,nd
508,GB,Ocean_pout,1969,0.149273373,,,,,,CFDBS,NMFS/NEFSC,nd
509,GB,Ocean_pout,1970,0.025602317,,,,,,CFDBS,NMFS/NEFSC,nd
510,GB,Ocean_pout,1971,0.059126061,,,,,,CFDBS,NMFS/NEFSC,nd
511,GB,Ocean_pout,1972,0.019168363,,,,,,CFDBS,NMFS/NEFSC,nd
512,GB,Ocean_pout,1973,0.0395431,,,,,,CFDBS,NMFS/NEFSC,nd
513,GB,Ocean_pout,1974,0.038908797,,,,,,CFDBS,NMFS/NEFSC,nd
514,GB,Ocean_pout,1975,0.002181977,,,,,,CFDBS,NMFS/NEFSC,nd
515,GB,Ocean_pout,1976,0.004068433,,,,,,CFDBS,NMFS/NEFSC,nd
516,GB,Ocean_pout,1977,0.002641546,,,,,,CFDBS,NMFS/NEFSC,nd
517,GB,Ocean_pout,1978,0.005832646,,,,,,CFDBS,NMFS/NEFSC,nd
518,GB,Ocean_pout,1979,0.002539922,,,,,,CFDBS,NMFS/NEFSC,nd
519,GB,Ocean_pout,1980,0.000974429,,,,,,CFDBS,NMFS/NEFSC,nd
520,GB,Ocean_pout,1981,0.000473915,,,,,,CFDBS,NMFS/NEFSC,nd
521,GB,Ocean_pout,1982,0.001097849,,,,,,CFDBS,NMFS/NEFSC,nd
522,GB,Ocean_pout,1983,0.002062537,,,,,,CFDBS,NMFS/NEFSC,nd
523,GB,Ocean_pout,1984,0.006327994,,,,,,CFDBS,NMFS/NEFSC,nd
524,GB,Ocean_pout,1985,0.005573477,,,,,,CFDBS,NMFS/NEFSC,nd
525,GB,Ocean_pout,1986,0.002170877,,,,,,CFDBS,NMFS/NEFSC,nd
526,GB,Ocean_pout,1987,0.011702773,,,,,,CFDBS,NMFS/NEFSC,nd
527,GB,Ocean_pout,1988,0.015610487,,,,,,CFDBS,NMFS/NEFSC,nd
528,GB,Ocean_pout,1989,0.012179991,,,,,,CFDBS,NMFS/NEFSC,nd
529,GB,Ocean_pout,1990,0.008961182,,,,,,CFDBS,NMFS/NEFSC,nd
530,GB,Ocean_pout,1991,0.017141668,,,,,,CFDBS,NMFS/NEFSC,nd
531,GB,Ocean_pout,1992,0.005408003,,,,,,CFDBS,NMFS/NEFSC,nd
532,GB,Ocean_pout,1993,0.00108839,,,,,,CFDBS,NMFS/NEFSC,nd
533,GB,Ocean_pout,1994,0.00155472,,,,,,CFDBS,NMFS/NEFSC,nd
534,GB,Ocean_pout,1995,0.000397678,,,,,,CFDBS,NMFS/NEFSC,nd
535,GB,Ocean_pout,1996,0.000216631,,,,,,CFDBS,NMFS/NEFSC,nd
536,GB,Ocean_pout,1997,0.000168449,,,,,,CFDBS,NMFS/NEFSC,nd
537,GB,Ocean_pout,1998,0.000117008,,,,,,CFDBS,NMFS/NEFSC,nd
538,GB,Ocean_pout,1999,0.000135612,,,,,,CFDBS,NMFS/NEFSC,nd
539,GB,Ocean_pout,2000,0.000122642,,,,,,CFDBS,NMFS/NEFSC,nd
540,GB,Ocean_pout,2001,7.15152e-05,,,,,,CFDBS,NMFS/NEFSC,nd
541,GB,Ocean_pout,2002,0.000121372,,,,,,CFDBS,NMFS/NEFSC,nd
542,GB,Ocean_pout,2003,9.38922e-05,,,,,,CFDBS,NMFS/NEFSC,nd
543,GB,Ocean_pout,2004,2.67466e-05,,,,,,CFDBS,NMFS/NEFSC,nd
544,GB,Ocean_pout,2005,2.45848e-05,,,,,,CFDBS,NMFS/NEFSC,nd
545,GB,Ocean_pout,2006,0.0,,,,,,CFDBS,NMFS/NEFSC,nd
546,GB,Ocean_pout,2007,3.82166e-06,,,,,,CFDBS,NMFS/NEFSC,nd
547,GB,Ocean_pout,2008,0.0,,,,,,CFDBS,NMFS/NEFSC,nd
548,GB,Ocean_pout,2009,0.0,,,,,,CFDBS,NMFS/NEFSC,nd
549,GB,Pollock,1963,0.010719449,,,,,,CFDBS,NMFS/NEFSC,nd
550,GB,Pollock,1964,0.031045845,,,,,,CFDBS,NMFS/NEFSC,nd
551,GB,Pollock,1965,0.036145383,,,,,,CFDBS,NMFS/NEFSC,nd
552,GB,Pollock,1966,0.103574494,,,,,,CFDBS,NMFS/NEFSC,nd
553,GB,Pollock,1967,0.034381162,,,,,,CFDBS,NMFS/NEFSC,nd
554,GB,Pollock,1968,0.012719945,,,,,,CFDBS,NMFS/NEFSC,nd
555,GB,Pollock,1969,0.014833721,,,,,,CFDBS,NMFS/NEFSC,nd
556,GB,Pollock,1970,0.025669293,,,,,,CFDBS,NMFS/NEFSC,nd
557,GB,Pollock,1971,0.058300157,,,,,,CFDBS,NMFS/NEFSC,nd
558,GB,Pollock,1972,0.060660984,,,,,,CFDBS,NMFS/NEFSC,nd
559,GB,Pollock,1973,0.077956708,,,,,,CFDBS,NMFS/NEFSC,nd
560,GB,Pollock,1974,0.053787329,,,,,,CFDBS,NMFS/NEFSC,nd
561,GB,Pollock,1975,0.08329431,,,,,,CFDBS,NMFS/NEFSC,nd
562,GB,Pollock,1976,0.036243312,,,,,,CFDBS,NMFS/NEFSC,nd
563,GB,Pollock,1977,0.054041496,,,,,,CFDBS,NMFS/NEFSC,nd
564,GB,Pollock,1978,0.095710208,,,,,,CFDBS,NMFS/NEFSC,nd
565,GB,Pollock,1979,0.029802973,,,,,,CFDBS,NMFS/NEFSC,nd
566,GB,Pollock,1980,0.09766201,,,,,,CFDBS,NMFS/NEFSC,nd
567,GB,Pollock,1981,0.069221392,,,,,,CFDBS,NMFS/NEFSC,nd
568,GB,Pollock,1982,0.078633623,,,,,,CFDBS,NMFS/NEFSC,nd
569,GB,Pollock,1983,0.198947171,,,,,,CFDBS,NMFS/NEFSC,nd
570,GB,Pollock,1984,0.160364317,,,,,,CFDBS,NMFS/NEFSC,nd
571,GB,Pollock,1985,0.164961157,,,,,,CFDBS,NMFS/NEFSC,nd
572,GB,Pollock,1986,0.099193703,,,,,,CFDBS,NMFS/NEFSC,nd
573,GB,Pollock,1987,0.087641895,,,,,,CFDBS,NMFS/NEFSC,nd
574,GB,Pollock,1988,0.199277926,,,,,,CFDBS,NMFS/NEFSC,nd
575,GB,Pollock,1989,0.124395035,,,,,,CFDBS,NMFS/NEFSC,nd
576,GB,Pollock,1990,0.154130594,,,,,,CFDBS,NMFS/NEFSC,nd
577,GB,Pollock,1991,0.226361872,,,,,,CFDBS,NMFS/NEFSC,nd
578,GB,Pollock,1992,0.179299263,,,,,,CFDBS,NMFS/NEFSC,nd
