,ecosystem,species,year,biomass,biomass_SE,abundance,abundance_SE,biomass_index,biomass_index_SE,abundance_index,abundance_index_units,abundance_index_SE,avg_len,avg_mass,source,agency,season
3452,Del,Sand_tiger_shark,1980,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3453,Del,Sand_tiger_shark,1981,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3454,Del,Sand_tiger_shark,1982,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3455,Del,Sand_tiger_shark,1983,0.0,,12.955961646,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3456,Del,Sand_tiger_shark,1984,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3457,Del,Sand_tiger_shark,1990,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3458,Del,Sand_tiger_shark,1991,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3459,Del,Sand_tiger_shark,1992,0.0,,1.8557634846,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3460,Del,Sand_tiger_shark,1993,0.0,,1.9540170112,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3461,Del,Sand_tiger_shark,1994,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3462,Del,Sand_tiger_shark,1995,0.018141318767,,1.8530458393,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3463,Del,Sand_tiger_shark,1996,0.0063391489262,,2.1561731041,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3464,Del,Sand_tiger_shark,1997,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3465,Del,Sand_tiger_shark,1998,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3466,Del,Sand_tiger_shark,1999,0.033168317114,,1.9499304594,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3467,Del,Sand_tiger_shark,2000,0.077924397741,,3.81421428,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3468,Del,Sand_tiger_shark,2001,0.0069604707956,,1.9201298747,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3469,Del,Sand_tiger_shark,2002,0.0,,2.5120700828,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3470,Del,Sand_tiger_shark,2003,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3471,Del,Sand_tiger_shark,2004,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3472,Del,Sand_tiger_shark,2005,0.044420906151,,3.8031597732,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3473,Del,Sand_tiger_shark,2006,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3474,Del,Sand_tiger_shark,2007,0.016877912593,,1.9114283798,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3475,Del,Sand_tiger_shark,2008,0.060814549827,,3.9058798861,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3476,Del,Sandbar_shark,1966,,,20.876401947,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3477,Del,Sandbar_shark,1967,,,40.286378259,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3478,Del,Sandbar_shark,1968,,,1.5902260524,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3479,Del,Sandbar_shark,1969,,,6.1297986933,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3480,Del,Sandbar_shark,1970,,,6.839813986,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3481,Del,Sandbar_shark,1971,,,21.089426457,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3482,Del,Sandbar_shark,1974,,,23.248186645,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3483,Del,Sandbar_shark,1979,0.0030856602286,,10.285534095,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3484,Del,Sandbar_shark,1980,0.0,,7.0697867799,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3485,Del,Sandbar_shark,1981,0.0,,4.9654633907,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3486,Del,Sandbar_shark,1982,0.0,,16.740012496,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3487,Del,Sandbar_shark,1983,0.0,,30.230577173,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3488,Del,Sandbar_shark,1984,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3489,Del,Sandbar_shark,1990,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3490,Del,Sandbar_shark,1991,0.0,,4.5959575103,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3491,Del,Sandbar_shark,1992,0.0,,1.8557634846,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3492,Del,Sandbar_shark,1993,0.0,,9.770085056,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3493,Del,Sandbar_shark,1994,0.0,,2.3423401063,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3494,Del,Sandbar_shark,1995,0.023274255741,,11.118275036,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3495,Del,Sandbar_shark,1996,0.019901477751,,15.093211729,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3496,Del,Sandbar_shark,1997,0.028447098558,,11.944841126,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3497,Del,Sandbar_shark,1998,0.0076295312809,,6.7262870235,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3498,Del,Sandbar_shark,1999,0.010305382478,,5.8497913782,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3499,Del,Sandbar_shark,2000,0.0052731512421,,3.81421428,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3500,Del,Sandbar_shark,2001,0.016465113675,,11.520779248,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3501,Del,Sandbar_shark,2002,0.004371001944,,3.7681051241,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3502,Del,Sandbar_shark,2003,0.0028800291737,,1.4694026396,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3503,Del,Sandbar_shark,2004,0.032499447911,,23.352896703,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3504,Del,Sandbar_shark,2005,0.020346904787,,9.507899433,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3505,Del,Sandbar_shark,2006,0.0064446846924,,3.8823401761,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3506,Del,Sandbar_shark,2007,0.0394614389,,11.468570279,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3507,Del,Sandbar_shark,2008,0.048598910483,,7.8117597723,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3508,Del,Scup,1966,,,7833.1242448,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3509,Del,Scup,1967,,,10507.122978,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3510,Del,Scup,1968,,,943.00404907,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3511,Del,Scup,1969,,,681.94010463,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3512,Del,Scup,1970,,,2905.2109905,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3513,Del,Scup,1971,,,1064.4610512,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3514,Del,Scup,1974,,,2.3248186645,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3515,Del,Scup,1979,0.0,,0.85712784128,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3516,Del,Scup,1980,0.0078872308763,,106.93052505,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3517,Del,Scup,1981,0.00028965203113,,3.3103089271,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3518,Del,Scup,1982,0.0,,2.092501562,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3519,Del,Scup,1983,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3520,Del,Scup,1984,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3521,Del,Scup,1990,0.1520416541,,3418.734627,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3522,Del,Scup,1991,0.35152066119,,6196.4997133,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3523,Del,Scup,1992,0.01971006397,,397.1333857,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3524,Del,Scup,1993,0.23853369562,,2891.9451766,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3525,Del,Scup,1994,0.12818690465,,2915.0422622,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3526,Del,Scup,1995,0.08019519131,,469.74712026,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3527,Del,Scup,1996,0.037398822491,,490.52938119,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3528,Del,Scup,1997,0.058935846115,,666.15460125,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3529,Del,Scup,1998,0.27159786103,,5971.9819787,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3530,Del,Scup,1999,0.10906936025,,1807.5855359,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3531,Del,Scup,2000,0.72801907963,,7626.5214529,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3532,Del,Scup,2001,0.36749749697,,4924.1730636,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3533,Del,Scup,2002,0.20956944665,,3940.1819248,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3534,Del,Scup,2003,0.026214143091,,546.61778195,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3535,Del,Scup,2004,0.11704666435,,2082.299956,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3536,Del,Scup,2005,0.029968899013,,566.67080621,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3537,Del,Scup,2006,0.12979633794,,2845.7553491,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3538,Del,Scup,2007,0.14764828519,,4484.2109789,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3539,Del,Scup,2008,0.030700215905,,841.71711546,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3540,Del,Sea_lamprey,1966,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3541,Del,Sea_lamprey,1967,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3542,Del,Sea_lamprey,1968,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3543,Del,Sea_lamprey,1969,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3544,Del,Sea_lamprey,1970,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3545,Del,Sea_lamprey,1971,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3546,Del,Sea_lamprey,1974,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3547,Del,Sea_lamprey,1979,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3548,Del,Sea_lamprey,1980,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3549,Del,Sea_lamprey,1981,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3550,Del,Sea_lamprey,1982,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3551,Del,Sea_lamprey,1983,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3552,Del,Sea_lamprey,1984,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3553,Del,Sea_lamprey,1990,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3554,Del,Sea_lamprey,1991,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3555,Del,Sea_lamprey,1992,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3556,Del,Sea_lamprey,1993,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3557,Del,Sea_lamprey,1994,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3558,Del,Sea_lamprey,1995,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3559,Del,Sea_lamprey,1996,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3560,Del,Sea_lamprey,1997,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3561,Del,Sea_lamprey,1998,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3562,Del,Sea_lamprey,1999,1.9499304594e-05,,0.9749652297,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3563,Del,Sea_lamprey,2000,0.00067702303471,,0.95355357001,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3564,Del,Sea_lamprey,2001,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3565,Del,Sea_lamprey,2002,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3566,Del,Sea_lamprey,2003,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3567,Del,Sea_lamprey,2004,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3568,Del,Sea_lamprey,2005,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3569,Del,Sea_lamprey,2006,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3570,Del,Sea_lamprey,2007,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3571,Del,Sea_lamprey,2008,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3572,Del,Sea_raven,1966,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3573,Del,Sea_raven,1967,,,1.088821034,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3574,Del,Sea_raven,1968,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3575,Del,Sea_raven,1969,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3576,Del,Sea_raven,1970,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3577,Del,Sea_raven,1971,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3578,Del,Sea_raven,1974,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3579,Del,Sea_raven,1979,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3580,Del,Sea_raven,1980,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3581,Del,Sea_raven,1981,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3582,Del,Sea_raven,1982,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3583,Del,Sea_raven,1983,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3584,Del,Sea_raven,1984,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3585,Del,Sea_raven,1990,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3586,Del,Sea_raven,1991,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3587,Del,Sea_raven,1992,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3588,Del,Sea_raven,1993,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3589,Del,Sea_raven,1994,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3590,Del,Sea_raven,1995,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3591,Del,Sea_raven,1996,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3592,Del,Sea_raven,1997,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3593,Del,Sea_raven,1998,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3594,Del,Sea_raven,1999,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3595,Del,Sea_raven,2000,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3596,Del,Sea_raven,2001,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3597,Del,Sea_raven,2002,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3598,Del,Sea_raven,2003,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3599,Del,Sea_raven,2004,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3600,Del,Sea_raven,2005,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3601,Del,Sea_raven,2006,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3602,Del,Sea_raven,2007,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3603,Del,Sea_raven,2008,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3604,Del,Sheepshead,1966,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3605,Del,Sheepshead,1967,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3606,Del,Sheepshead,1968,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3607,Del,Sheepshead,1969,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3608,Del,Sheepshead,1970,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3609,Del,Sheepshead,1971,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3610,Del,Sheepshead,1974,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3611,Del,Sheepshead,1979,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3612,Del,Sheepshead,1980,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3613,Del,Sheepshead,1981,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3614,Del,Sheepshead,1982,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3615,Del,Sheepshead,1983,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3616,Del,Sheepshead,1984,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3617,Del,Sheepshead,1990,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3618,Del,Sheepshead,1991,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3619,Del,Sheepshead,1992,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3620,Del,Sheepshead,1993,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3621,Del,Sheepshead,1994,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3622,Del,Sheepshead,1995,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3623,Del,Sheepshead,1996,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3624,Del,Sheepshead,1997,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3625,Del,Sheepshead,1998,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3626,Del,Sheepshead,1999,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3627,Del,Sheepshead,2000,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3628,Del,Sheepshead,2001,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3629,Del,Sheepshead,2002,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3630,Del,Sheepshead,2003,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3631,Del,Sheepshead,2004,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3632,Del,Sheepshead,2005,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3633,Del,Sheepshead,2006,9.7058504403e-05,,1.9411700881,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3634,Del,Sheepshead,2007,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3635,Del,Sheepshead,2008,0.0,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3636,Del,Shortnose_sturgeon,1966,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
3637,Del,Shortnose_sturgeon,1967,,,0.0,,,,,nd,,,,30_ft_bottom_trawl,Delaware_Division_of_Fish_and_Wildlife,nd
