,ecosystem,species,year,biomass,abundance,biomass_index,abundance_index,avg_len,avg_mass,source,agency,season
224,CB,Blue_crab_female,2005,0.21582384349,,,1468.1862522,0.14600611853,0.14511845,ChesMMAP_Survey,VIMS,Nov
225,CB,Blue_crab_female,2006,0.12550402229,,,984.54541134,0.14459693878,0.13567118056,ChesMMAP_Survey,VIMS,Nov
226,CB,Blue_crab_female,2007,0.054556456642,,,351.15642607,0.14439490446,0.13910902335,ChesMMAP_Survey,VIMS,Nov
227,CB,Blue_crab_female,2008,0.23032288508,,,1606.3320173,0.14634172973,0.14210044854,ChesMMAP_Survey,VIMS,Nov
228,CB,Blue_crab_female,2009,0.14246962203,,,997.4130085,0.14287315011,0.13415793315,ChesMMAP_Survey,VIMS,Nov
229,CB,Blue_crab_female,2010,0.20020127277,,,1430.3421439,0.14720940717,0.13754031465,ChesMMAP_Survey,VIMS,Nov
230,CB,Blue_crab_male,2002,0.057993038002,,,304.15895436,0.13995864662,0.15824394319,ChesMMAP_Survey,VIMS,Sep-Nov
231,CB,Blue_crab_male,2003,0.041945402444,,,221.48371041,0.14441237113,0.15694020619,ChesMMAP_Survey,VIMS,Sep-Nov
232,CB,Blue_crab_male,2004,0.019879451053,,,117.3101081,0.14345238095,0.17483333333,ChesMMAP_Survey,VIMS,Sep-Nov
233,CB,Blue_crab_male,2005,0.061953107533,,,319.80924835,0.15015053763,0.19191803647,ChesMMAP_Survey,VIMS,Sep-Nov
234,CB,Blue_crab_male,2006,0.082079015233,,,512.86608808,0.13791515152,0.1546967992,ChesMMAP_Survey,VIMS,Sep-Nov
235,CB,Blue_crab_male,2007,0.043713460794,,,170.17543284,0.1526,0.22185,ChesMMAP_Survey,VIMS,Sep-Nov
236,CB,Blue_crab_male,2008,0.046519813056,,,266.70744673,0.1450472973,0.18404054054,ChesMMAP_Survey,VIMS,Sep-Nov
237,CB,Blue_crab_male,2009,0.060138603127,,,278.63100292,0.15185365854,0.18814634146,ChesMMAP_Survey,VIMS,Sep-Nov
238,CB,Blue_crab_male,2010,0.15839601119,,,936.90083017,0.13522151899,0.12408939873,ChesMMAP_Survey,VIMS,Sep-Nov
239,CB,Blue_crab_YOY,1988,,,,2.48,0.0401,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
240,CB,Blue_crab_YOY,1989,,,,10.19,0.0369,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
241,CB,Blue_crab_YOY,1990,,,,11.15,0.0426,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
242,CB,Blue_crab_YOY,1991,,,,7.07,0.039,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
243,CB,Blue_crab_YOY,1992,,,,4.87,0.037,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
244,CB,Blue_crab_YOY,1993,,,,5.84,0.0346,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
245,CB,Blue_crab_YOY,1994,,,,2.71,0.0359,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
246,CB,Blue_crab_YOY,1995,,,,11.14,0.0369,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
247,CB,Blue_crab_YOY,1996,,,,5.87,0.0323,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
248,CB,Blue_crab_YOY,1997,,,,4.37,0.0387,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
249,CB,Blue_crab_YOY,1998,,,,8.42,0.0384,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
250,CB,Blue_crab_YOY,1999,,,,2.89,0.0374,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
251,CB,Blue_crab_YOY,2000,,,,3.05,0.0333,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
252,CB,Blue_crab_YOY,2001,,,,2.64,0.0343,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
253,CB,Blue_crab_YOY,2002,,,,2.66,0.0363,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
254,CB,Blue_crab_YOY,2003,,,,8.39,0.0319,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
255,CB,Blue_crab_YOY,2004,,,,4.24,0.0327,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
256,CB,Blue_crab_YOY,2005,,,,7.43,0.0283,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
257,CB,Blue_crab_YOY,2006,,,,5.18,0.0314,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
258,CB,Blue_crab_YOY,2007,,,,2.14,0.0379,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
259,CB,Blue_crab_YOY,2008,,,,3.3,0.0329,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
260,CB,Blue_crab_YOY,2009,,,,5.92,0.0303,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
261,CB,Blue_crab_YOY,2010,,,,5.19,0.0342,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
262,CB,Bluefish,2002,0.0084363712053,,,15.954249895,0.27347619048,0.32552380952,ChesMMAP_Survey,VIMS,Sep-Nov
263,CB,Bluefish,2003,0.0076580091955,,,41.340491128,0.20790625,0.14822695035,ChesMMAP_Survey,VIMS,Sep-Nov
264,CB,Bluefish,2004,0.0069531903583,,,16.5772028,0.28647619048,0.35843809524,ChesMMAP_Survey,VIMS,Sep-Nov
265,CB,Bluefish,2005,0.014725819644,,,48.638819088,0.23814,0.20644114286,ChesMMAP_Survey,VIMS,Sep-Nov
266,CB,Bluefish,2006,0.0033431352624,,,11.629001024,0.24961538462,0.27353846154,ChesMMAP_Survey,VIMS,Sep-Nov
267,CB,Bluefish,2007,0.014525075056,,,37.737858376,0.2383,0.2344,ChesMMAP_Survey,VIMS,Sep-Nov
268,CB,Bluefish,2008,0.0019166681435,,,8.6541068858,0.25157142857,0.22342857143,ChesMMAP_Survey,VIMS,Sep-Nov
269,CB,Bluefish,2009,0.002013883622,,,8.6668735187,0.24533333333,0.24633333333,ChesMMAP_Survey,VIMS,Sep-Nov
270,CB,Bluefish,2010,0.0042427947117,,,28.734288938,0.20755680634,0.15061039886,ChesMMAP_Survey,VIMS,Sep-Nov
271,CB,Butterfish,2002,0.021351710343,,,347.55206373,0.12630487805,0.057245993031,ChesMMAP_Survey,VIMS,Sep-Nov
272,CB,Butterfish,2003,0.041051975954,,,655.60679264,0.1246400818,0.057105786471,ChesMMAP_Survey,VIMS,Sep-Nov
273,CB,Butterfish,2004,0.060985778337,,,560.03032892,0.1602377451,0.10901731602,ChesMMAP_Survey,VIMS,Sep-Nov
274,CB,Butterfish,2005,0.048749149545,,,657.04733402,0.13555789474,0.06461754386,ChesMMAP_Survey,VIMS,Sep-Nov
275,CB,Butterfish,2006,0.027780466469,,,500.36609591,0.12965644172,0.059869631902,ChesMMAP_Survey,VIMS,Sep-Nov
276,CB,Butterfish,2007,0.04303116558,,,493.67005575,0.15223404255,0.099191111111,ChesMMAP_Survey,VIMS,Sep-Nov
277,CB,Butterfish,2008,0.043698305834,,,557.02076908,0.1436984127,0.083045634921,ChesMMAP_Survey,VIMS,Sep-Nov
278,CB,Butterfish,2009,0.022912399958,,,528.93167397,0.11751698113,0.050337693122,ChesMMAP_Survey,VIMS,Sep-Nov
279,CB,Butterfish,2010,0.010996296302,,,165.57766817,0.13279816514,0.067123529412,ChesMMAP_Survey,VIMS,Sep-Nov
280,CB,Channel_catfish_age-1+,1988,,,,1.41,0.2987,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
281,CB,Channel_catfish_age-1+,1989,,,,1.1,0.2767,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
282,CB,Channel_catfish_age-1+,1990,,,,2.67,0.2893,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
283,CB,Channel_catfish_age-1+,1991,,,,3.7,0.2941,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
284,CB,Channel_catfish_age-1+,1992,,,,2.12,0.2852,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
285,CB,Channel_catfish_age-1+,1993,,,,0.83,0.3046,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
286,CB,Channel_catfish_age-1+,1994,,,,0.84,0.3304,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
287,CB,Channel_catfish_age-1+,1995,,,,0.69,0.3022,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
288,CB,Channel_catfish_age-1+,1996,,,,1.08,0.311,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
289,CB,Channel_catfish_age-1+,1997,,,,0.84,0.2674,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
290,CB,Channel_catfish_age-1+,1998,,,,0.79,0.3101,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
291,CB,Channel_catfish_age-1+,1999,,,,0.33,0.3174,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
292,CB,Channel_catfish_age-1+,2000,,,,0.25,0.2984,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
293,CB,Channel_catfish_age-1+,2001,,,,0.17,0.3599,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
294,CB,Channel_catfish_age-1+,2002,,,,0.37,0.348,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
295,CB,Channel_catfish_age-1+,2003,,,,0.28,0.2768,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
296,CB,Channel_catfish_age-1+,2004,,,,0.32,0.2335,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
297,CB,Channel_catfish_age-1+,2005,,,,0.28,0.2671,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
298,CB,Channel_catfish_age-1+,2006,,,,0.21,0.2923,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
299,CB,Channel_catfish_age-1+,2007,,,,0.06,0.2582,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
300,CB,Channel_catfish_age-1+,2008,,,,0.06,0.2972,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
301,CB,Channel_catfish_age-1+,2009,,,,0.06,0.327,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
302,CB,Channel_catfish_YOY,1988,,,,0.02,0.1035,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
303,CB,Channel_catfish_YOY,1989,,,,1.92,0.0885,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
304,CB,Channel_catfish_YOY,1990,,,,0.04,0.1198,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
305,CB,Channel_catfish_YOY,1991,,,,0.03,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
306,CB,Channel_catfish_YOY,1992,,,,0.0,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
307,CB,Channel_catfish_YOY,1993,,,,0.04,0.1,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
308,CB,Channel_catfish_YOY,1994,,,,0.05,0.0937,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
309,CB,Channel_catfish_YOY,1995,,,,0.22,0.097,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
310,CB,Channel_catfish_YOY,1996,,,,0.13,0.0856,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
311,CB,Channel_catfish_YOY,1997,,,,0.05,0.1078,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
312,CB,Channel_catfish_YOY,1998,,,,0.06,0.1116,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
313,CB,Channel_catfish_YOY,1999,,,,0.0,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
314,CB,Channel_catfish_YOY,2000,,,,0.01,0.0783,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
315,CB,Channel_catfish_YOY,2001,,,,0.0,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
316,CB,Channel_catfish_YOY,2002,,,,0.0,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
317,CB,Channel_catfish_YOY,2003,,,,0.32,0.0918,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
318,CB,Channel_catfish_YOY,2004,,,,0.19,0.0827,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
319,CB,Channel_catfish_YOY,2005,,,,0.02,0.1142,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
320,CB,Channel_catfish_YOY,2006,,,,0.01,0.077,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
321,CB,Channel_catfish_YOY,2007,,,,0.0,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
322,CB,Channel_catfish_YOY,2008,,,,0.0,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
323,CB,Channel_catfish_YOY,2009,,,,0.01,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
324,CB,Clearnose_skate,2002,0.14020198462,,,99.747492781,0.4141509434,1.6092698113,ChesMMAP_Survey,VIMS,May-Nov
325,CB,Clearnose_skate,2003,0.12020978718,,,94.960174273,0.35645283019,1.0998103093,ChesMMAP_Survey,VIMS,May-Nov
326,CB,Clearnose_skate,2004,0.056241769483,,,42.43630385,0.39120289855,1.3345333333,ChesMMAP_Survey,VIMS,May-Nov
327,CB,Clearnose_skate,2005,0.10759762951,,,78.992226421,0.37243939394,1.4210212121,ChesMMAP_Survey,VIMS,May-Nov
328,CB,Clearnose_skate,2006,0.31815875831,,,208.79875062,0.40683969466,1.4377763359,ChesMMAP_Survey,VIMS,May-Nov
329,CB,Clearnose_skate,2007,0.29984482206,,,192.95113553,0.38209205021,1.201427376,ChesMMAP_Survey,VIMS,May-Nov
330,CB,Clearnose_skate,2008,0.25867907536,,,153.39335301,0.42075886525,1.5940666667,ChesMMAP_Survey,VIMS,May-Nov
331,CB,Clearnose_skate,2009,0.30174654788,,,177.23996613,0.42879047619,1.6439542857,ChesMMAP_Survey,VIMS,May-Nov
332,CB,Clearnose_skate,2010,0.29534764951,,,191.54036611,0.4212745098,1.5669151961,ChesMMAP_Survey,VIMS,May-Nov
333,CB,Dusky_shark,1975,,,,4.15208,,,VIMS_Longline_Survey,VIMS,Jun-Sep
334,CB,Dusky_shark,1977,,,,0.19411,,,VIMS_Longline_Survey,VIMS,Jun-Sep
335,CB,Dusky_shark,1980,,,,2.20772,,,VIMS_Longline_Survey,VIMS,Jun-Sep
336,CB,Dusky_shark,1981,,,,1.75966,,,VIMS_Longline_Survey,VIMS,Jun-Sep
337,CB,Dusky_shark,1990,,,,0.06121,,,VIMS_Longline_Survey,VIMS,Jun-Sep
338,CB,Dusky_shark,1991,,,,0.0821,,,VIMS_Longline_Survey,VIMS,Jun-Sep
339,CB,Dusky_shark,1992,,,,0.02125,,,VIMS_Longline_Survey,VIMS,Jun-Sep
340,CB,Dusky_shark,1993,,,,0.33935,,,VIMS_Longline_Survey,VIMS,Jun-Sep
341,CB,Dusky_shark,1995,,,,0.16406,,,VIMS_Longline_Survey,VIMS,Jun-Sep
342,CB,Dusky_shark,1996,,,,0.49995,,,VIMS_Longline_Survey,VIMS,Jun-Sep
343,CB,Dusky_shark,1998,,,,0.1686,,,VIMS_Longline_Survey,VIMS,Jun-Sep
344,CB,Dusky_shark,1999,,,,0.81669,,,VIMS_Longline_Survey,VIMS,Jun-Sep
345,CB,Dusky_shark,2000,,,,1.2348,,,VIMS_Longline_Survey,VIMS,Jun-Sep
346,CB,Dusky_shark,2001,,,,0.29274,,,VIMS_Longline_Survey,VIMS,Jun-Sep
347,CB,Dusky_shark,2002,,,,0.94,,,VIMS_Longline_Survey,VIMS,Jun-Sep
348,CB,Dusky_shark,2003,,,,0.17099,,,VIMS_Longline_Survey,VIMS,Jun-Sep
349,CB,Dusky_shark,2004,,,,0.9712,,,VIMS_Longline_Survey,VIMS,Jun-Sep
350,CB,Dusky_shark,2005,,,,2.08714,,,VIMS_Longline_Survey,VIMS,Jun-Sep
351,CB,Dusky_shark,2006,,,,2.68798,,,VIMS_Longline_Survey,VIMS,Jun-Sep
352,CB,Dusky_shark,2007,,,,0.27572,,,VIMS_Longline_Survey,VIMS,Jun-Sep
353,CB,Dusky_shark,2008,,,,0.12422,,,VIMS_Longline_Survey,VIMS,Jun-Sep
354,CB,Dusky_shark,2009,,,,2.74844,,,VIMS_Longline_Survey,VIMS,Jun-Sep
355,CB,Hogchoker,1988,,,,18.03,0.098,,VIMS_Juvenile_Trawl,VIMS,May-Jul
356,CB,Hogchoker,1989,,,,33.48,0.0948,,VIMS_Juvenile_Trawl,VIMS,May-Jul
357,CB,Hogchoker,1990,,,,31.99,0.0997,,VIMS_Juvenile_Trawl,VIMS,May-Jul
358,CB,Hogchoker,1991,,,,11.0,0.0955,,VIMS_Juvenile_Trawl,VIMS,May-Jul
359,CB,Hogchoker,1992,,,,12.99,0.0978,,VIMS_Juvenile_Trawl,VIMS,May-Jul
360,CB,Hogchoker,1993,,,,6.82,0.096,,VIMS_Juvenile_Trawl,VIMS,May-Jul
361,CB,Hogchoker,1994,,,,5.45,0.101,,VIMS_Juvenile_Trawl,VIMS,May-Jul
362,CB,Hogchoker,1995,,,,10.53,0.0942,,VIMS_Juvenile_Trawl,VIMS,May-Jul
363,CB,Hogchoker,1996,,,,19.34,0.0921,,VIMS_Juvenile_Trawl,VIMS,May-Jul
364,CB,Hogchoker,1997,,,,23.94,0.0893,,VIMS_Juvenile_Trawl,VIMS,May-Jul
365,CB,Hogchoker,1998,,,,24.92,0.0842,,VIMS_Juvenile_Trawl,VIMS,May-Jul
366,CB,Hogchoker,1999,,,,10.6,0.0873,,VIMS_Juvenile_Trawl,VIMS,May-Jul
367,CB,Hogchoker,2000,,,,12.4,0.0901,,VIMS_Juvenile_Trawl,VIMS,May-Jul
368,CB,Hogchoker,2001,,,,38.18,0.0922,,VIMS_Juvenile_Trawl,VIMS,May-Jul
369,CB,Hogchoker,2002,,,,18.54,0.0897,,VIMS_Juvenile_Trawl,VIMS,May-Jul
370,CB,Hogchoker,2003,,,,18.89,0.0896,,VIMS_Juvenile_Trawl,VIMS,May-Jul
371,CB,Hogchoker,2004,,,,10.25,0.0952,,VIMS_Juvenile_Trawl,VIMS,May-Jul
372,CB,Hogchoker,2005,,,,4.66,0.0915,,VIMS_Juvenile_Trawl,VIMS,May-Jul
373,CB,Hogchoker,2006,,,,5.97,0.0903,,VIMS_Juvenile_Trawl,VIMS,May-Jul
374,CB,Hogchoker,2007,,,,17.4,0.0867,,VIMS_Juvenile_Trawl,VIMS,May-Jul
375,CB,Hogchoker,2008,,,,40.57,0.0836,,VIMS_Juvenile_Trawl,VIMS,May-Jul
376,CB,Hogchoker,2009,,,,13.21,0.0893,,VIMS_Juvenile_Trawl,VIMS,May-Jul
377,CB,Hogchoker,2010,,,,17.29,0.0907,,VIMS_Juvenile_Trawl,VIMS,May-Jul
378,CB,Kingfish_NS,2002,0.015124047957,,,69.092262346,0.22720212766,0.16509574468,ChesMMAP_Survey,VIMS,May-Nov
379,CB,Kingfish_NS,2003,0.022110642012,,,69.730748148,0.27833333333,0.28668484848,ChesMMAP_Survey,VIMS,May-Nov
380,CB,Kingfish_NS,2004,0.011778118418,,,49.26793902,0.27109677419,0.24966666667,ChesMMAP_Survey,VIMS,May-Nov
381,CB,Kingfish_NS,2005,0.017795862542,,,78.709651282,0.2418,0.189072,ChesMMAP_Survey,VIMS,May-Nov
382,CB,Kingfish_NS,2006,0.02749317392,,,115.21789288,0.25945794393,0.20533084112,ChesMMAP_Survey,VIMS,May-Nov
383,CB,Kingfish_NS,2007,0.023899121779,,,99.924607631,0.25633846154,0.19902769231,ChesMMAP_Survey,VIMS,May-Nov
384,CB,Kingfish_NS,2008,0.035764008088,,,205.71328078,0.25297202454,0.20575015337,ChesMMAP_Survey,VIMS,May-Nov
385,CB,Kingfish_NS,2009,0.032827929782,,,174.91067218,0.23720610687,0.1622697201,ChesMMAP_Survey,VIMS,May-Nov
386,CB,Kingfish_NS,2010,0.059043128267,,,252.81423408,0.2477247191,0.19397668539,ChesMMAP_Survey,VIMS,May-Nov
387,CB,Northern_puffer,2002,0.029311885723,,,291.19120527,0.1421300813,0.10641436314,ChesMMAP_Survey,VIMS,Sep-Nov
388,CB,Northern_puffer,2003,0.026952525359,,,213.54508058,0.17024848485,0.18642258065,ChesMMAP_Survey,VIMS,Sep-Nov
389,CB,Northern_puffer,2004,0.0048687673778,,,39.823282361,0.17725925926,0.18370864198,ChesMMAP_Survey,VIMS,Sep-Nov
390,CB,Northern_puffer,2005,0.0096947135817,,,97.004386561,0.1496091954,0.09884137931,ChesMMAP_Survey,VIMS,Sep-Nov
391,CB,Northern_puffer,2006,0.0081362005565,,,62.063447649,0.16472,0.137216,ChesMMAP_Survey,VIMS,Sep-Nov
392,CB,Northern_puffer,2007,0.013744734704,,,142.29610602,0.16708571429,0.13148571429,ChesMMAP_Survey,VIMS,Sep-Nov
393,CB,Northern_puffer,2008,0.0059436661883,,,61.94138549,0.1222,0.064,ChesMMAP_Survey,VIMS,Sep-Nov
394,CB,Northern_puffer,2009,0.0077952191328,,,75.473348139,0.14125,0.088075,ChesMMAP_Survey,VIMS,Sep-Nov
395,CB,Northern_puffer,2010,0.019497292969,,,246.09237796,0.14346153846,0.094023076923,ChesMMAP_Survey,VIMS,Sep-Nov
396,CB,Sandbar_shark,1975,,,,1.82563,,,VIMS_Longline_Survey,VIMS,Jun-Sep
397,CB,Sandbar_shark,1977,,,,1.63589,,,VIMS_Longline_Survey,VIMS,Jun-Sep
398,CB,Sandbar_shark,1980,,,,2.29327,,,VIMS_Longline_Survey,VIMS,Jun-Sep
399,CB,Sandbar_shark,1981,,,,2.39706,,,VIMS_Longline_Survey,VIMS,Jun-Sep
400,CB,Sandbar_shark,1990,,,,0.39624,,,VIMS_Longline_Survey,VIMS,Jun-Sep
401,CB,Sandbar_shark,1991,,,,0.55753,,,VIMS_Longline_Survey,VIMS,Jun-Sep
402,CB,Sandbar_shark,1992,,,,0.23159,,,VIMS_Longline_Survey,VIMS,Jun-Sep
403,CB,Sandbar_shark,1993,,,,0.74863,,,VIMS_Longline_Survey,VIMS,Jun-Sep
404,CB,Sandbar_shark,1995,,,,0.88456,,,VIMS_Longline_Survey,VIMS,Jun-Sep
405,CB,Sandbar_shark,1996,,,,0.88185,,,VIMS_Longline_Survey,VIMS,Jun-Sep
406,CB,Sandbar_shark,1997,,,,0.81836,,,VIMS_Longline_Survey,VIMS,Jun-Sep
407,CB,Sandbar_shark,1998,,,,1.33493,,,VIMS_Longline_Survey,VIMS,Jun-Sep
408,CB,Sandbar_shark,1999,,,,1.05418,,,VIMS_Longline_Survey,VIMS,Jun-Sep
409,CB,Sandbar_shark,2000,,,,1.00036,,,VIMS_Longline_Survey,VIMS,Jun-Sep
410,CB,Sandbar_shark,2001,,,,1.10322,,,VIMS_Longline_Survey,VIMS,Jun-Sep
411,CB,Sandbar_shark,2002,,,,0.59607,,,VIMS_Longline_Survey,VIMS,Jun-Sep
412,CB,Sandbar_shark,2003,,,,0.50838,,,VIMS_Longline_Survey,VIMS,Jun-Sep
413,CB,Sandbar_shark,2004,,,,0.68156,,,VIMS_Longline_Survey,VIMS,Jun-Sep
414,CB,Sandbar_shark,2005,,,,0.43475,,,VIMS_Longline_Survey,VIMS,Jun-Sep
415,CB,Sandbar_shark,2006,,,,1.07931,,,VIMS_Longline_Survey,VIMS,Jun-Sep
416,CB,Sandbar_shark,2007,,,,0.31104,,,VIMS_Longline_Survey,VIMS,Jun-Sep
417,CB,Sandbar_shark,2008,,,,0.95768,,,VIMS_Longline_Survey,VIMS,Jun-Sep
418,CB,Sandbar_shark,2009,,,,1.26791,,,VIMS_Longline_Survey,VIMS,Jun-Sep
419,CB,Scup,2002,0.0079428718911,,,102.82021027,0.13093290816,0.070571428571,ChesMMAP_Survey,VIMS,Jul-Nov
420,CB,Scup,2003,0.0099319814517,,,235.69160551,0.13138125,0.057915384615,ChesMMAP_Survey,VIMS,Jul-Nov
421,CB,Scup,2004,0.014186662747,,,190.50105986,0.12841221374,0.051900254453,ChesMMAP_Survey,VIMS,Jul-Nov
422,CB,Scup,2005,0.018435774969,,,432.99338623,0.12350451807,0.045140963855,ChesMMAP_Survey,VIMS,Jul-Nov
423,CB,Scup,2006,0.012425383299,,,308.02919899,0.11792857143,0.039741071429,ChesMMAP_Survey,VIMS,Jul-Nov
424,CB,Scup,2007,0.021390847235,,,548.69174463,0.10197986577,0.027401342282,ChesMMAP_Survey,VIMS,Jul-Nov
425,CB,Scup,2008,0.0021031454968,,,32.068402481,0.13858333333,0.069866666667,ChesMMAP_Survey,VIMS,Jul-Nov
426,CB,Scup,2009,0.011492566017,,,267.58630377,0.10957671958,0.034787906274,ChesMMAP_Survey,VIMS,Jul-Nov
427,CB,Scup,2010,0.023359322114,,,637.09054877,0.10983417061,0.036457598657,ChesMMAP_Survey,VIMS,Jul-Nov
428,CB,Scup,1988,,,,3.06,0.0873,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
429,CB,Scup,1989,,,,4.92,0.1053,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
430,CB,Scup,1990,,,,1.9,0.0994,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
431,CB,Scup,1991,,,,0.65,0.1055,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
432,CB,Scup,1992,,,,3.36,0.1007,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
433,CB,Scup,1993,,,,0.9,0.0962,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
434,CB,Scup,1994,,,,0.39,0.1038,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
435,CB,Scup,1995,,,,0.54,0.111,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
436,CB,Scup,1996,,,,0.21,0.0962,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
437,CB,Scup,1997,,,,0.5,0.0986,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
438,CB,Scup,1998,,,,0.27,0.0902,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
439,CB,Scup,1999,,,,0.13,0.1165,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
440,CB,Scup,2000,,,,1.34,0.11,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
441,CB,Scup,2001,,,,0.24,0.0976,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
442,CB,Scup,2002,,,,0.96,0.0902,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
443,CB,Scup,2003,,,,0.46,0.0996,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
444,CB,Scup,2004,,,,1.11,0.0884,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
445,CB,Scup,2005,,,,1.58,0.0981,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
446,CB,Scup,2006,,,,2.99,0.0967,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
447,CB,Scup,2007,,,,0.2,0.0919,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
448,CB,Scup,2008,,,,2.97,0.0953,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
449,CB,Scup,2009,,,,4.11,0.0931,,VIMS_Juvenile_Trawl,VIMS,Jun-Sep
450,CB,Silver_perch_YOY,1988,,,,0.61,0.1186,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
451,CB,Silver_perch_YOY,1989,,,,0.53,0.116,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
452,CB,Silver_perch_YOY,1990,,,,0.69,0.1243,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
453,CB,Silver_perch_YOY,1991,,,,0.35,0.123,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
454,CB,Silver_perch_YOY,1992,,,,0.81,0.1171,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
